"mouse_num","dob","injection_date","sac_date","nec_date","nec_by","dox_tx","zinc_fixed","parafin_block_number_s","slide_number_s","h_e","gross_visualization_of_lung_nodules","tumor_bool","nec_comments","tis_brain","tis_optic_n","tis_lung","tis_liver","tis_spinal_c","tis_cran_n","tis_eye","tum_neck","tum_cran_n","tum_spinal_c","tum_head","tum_low_back_ribs","tum_skin","tum_extracranial","tum_shoulder","tum_brain","tum_kidney","tum_bladder","tum_eye","paralysis","abnormal_appearance","nec_NED","xclude","img_sample","staining","img_path","img_date","img_by","slide_date","slide_label","slide_number"
"23291",2020-04-03,2020-04-05,2020-06-29,2020-06-30,"ZL","No",,"HCI -20-23291-BR",1,"yes",,1,"Blind and disfigured from tumors growing on head. ... Effectively blind, tumors on face and head completely swelled eyes shut.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,"1",,,,,,,,,,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T12-46-24-R1-S3.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","5"
"23966",2020-06-15,2020-06-18,2020-10-02,2020-10-30,"ZL","No",,,1,"yes",,1,"Large tumor growing underneath brain, and small growth under skin on shoulder.. ... Mouse was very sickly barely moving. ... Collected: Brain, tumor underneath brain as well as shoulder tumor. Brain tumor and shoulder tumor used to create cell lines. Frozen sample of nerve tumor as well ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,1,"1",,,,,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T13-21-57-R1-S6.mrxs",2021-09-24,"TE",2021-09-21,"PTEN",
"25741",2020-12-26,2020-12-28,2021-05-14,2021-05-21,"RH",,"No",,,,,1,"mouse looked like it was becoming emanciated and starting to have a hunched back, upon necropsy, there was a cranial nerve tumor somewhat attched to the base of the cranial cavity, and not as attached to the brain. A part of the tumor was fixed with the brain, while another part was frozen and used for a cell line. ... Collected: Brain, cranial nerve tumor ... Formalin Fixed: Brain",1,,,,,,,,"1",,,,,,,,,,,,1,,,,"PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T13-32-09-R1-S7.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"25694",2020-12-19,2020-12-22,2021-04-09,2021-04-09,"RH",,"No",,,,,0,"mouse was loosing mobility in hind legs and I didn't want to chance it over the weekend. I noticed a mass of tissue under the brain, not sure if it was an enlarged cranial nerve or that ""necrotic"" tissue Zia noticed before. Growing that tissue as a cell line, but too small for fixing it or freezing it as well ... Collected: Brain, mushy mass under brain ... Formalin Fixed: Brain, mushy mass under brain",1,,,,,1,,,"1",,,,,,,,,,,1,1,,,,"PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T13-41-12-R1-S8.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"25767",2020-12-28,2021-12-28,2021-03-17,2021-03-17,"ZL",,"No","HCI-21-25767",,"yes","No",0,"paralyzed. ... Brain looked normal ... Collected: Brain ... Formalin Fixed: full brain",1,,,,,,,,,,,,,,,,,,,1,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T13-50-35-R1-S9.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","5"
"26066",2021-01-24,2021-01-26,2021-04-26,2021-04-26,"RH",,"No",,,,,0,"bulge noticed in scrotum and mouse is more emanciated than others in cage, it is a hernia, no sign of tumor ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T14-01-51-R1-S10.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"25025",2020-10-13,2020-10-14,2021-01-27,2021-01-27,"RH",,"No","HCI-20-25025",,"yes","No",1,"lethargic, domed head, hunched back. ... brain looked hollow, fixed the entire brain just incase it was a rare brain tumor. Brainstem/spinal chord looked enlarged. Not a big enough tumor to justify fixing and freezing a portion, so I just trypsinized it for a cell line. ... Collected: Brain, spinal cord/brain stem ... Formalin Fixed: full brain",1,,,,1,,,,,"1",,,,,,,,,,,1,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T14-24-50-R1-S12.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","5"
"23792",2020-05-23,2020-05-24,2020-08-13,2020-08-13,"ZL","No",,,1,"yes",,1,"small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,,1,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T14-51-34-R2-S1.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"26137",2021-01-31,2021-02-02,2021-04-05,2021-04-05,"RH",,"No",,,,,2,"Found dead on a Monday, so could have died up to 3 days earlier. Brain was sort of mushy, so it was not in the best condition, but was able to be removed for histology. No other signs of tumor. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,1,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T15-02-57-R2-S2.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"23866",2020-05-30,2020-06-01,2020-08-07,2020-08-07,"ZL","No",,,1,"yes",,1,"Medium sized necrotic tumor underneath brain surrounding cranial nerves and brain.. ... Weak and sickly with domed head. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T15-11-43-R2-S3.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"25690",2020-12-19,2020-12-22,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"mouse is showing signs of partial paralysis on 4/7. Head is tilted to one side, but still able to move around. Could have gone longer, but no sense risking mouse dying on own. Necropsy showed bulge in left top of skull, under the left side of brain looked to be a glioma, attached a little to the base of the cranial cavity and partially attached to the brain, sort of mushy, cut some off to freeze and make cell line from as well as fixed the rest with the brain ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,"1",,,,,,,,,,,1,1,,,,"PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T15-32-30-R2-S5.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","4"
"26143",2021-01-31,2021-02-02,2021-06-23,2021-06-23,"RH",,"No",,,,"No",0,"mouse is puffy, not moving around much, slow breathing. ... Brain looked uncharacteristically white and it did not separate from the skull cleanly ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,,1,,,,"PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T15-46-19-R2-S6.mrxs",2021-09-24,"TE",2021-09-21,"PTEN","5"
"23821",2020-05-28,2020-05-29,2020-08-21,2020-08-21,"ZL","No",,,1,"yes",,0,"Evrything appeared normal. ... TVA- Sacked as a control. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T16-07-59-R2-S8.mrxs",2021-09-24,"TE",2021-09-21,"PTEN +ctrl","2"
"23821",2020-05-28,2020-05-29,2020-08-21,2020-08-21,"ZL","No",,,1,"yes",,0,"Evrything appeared normal. ... TVA- Sacked as a control. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T16-17-37-R2-S9.mrxs",2021-09-24,"TE",2021-09-21,"PTEN -ctrl no primary ab","1"
"23786",2020-05-23,2020-05-24,2020-07-27,2020-07-27,"ZL","No",,,1,"yes",,2,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,1,1,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-11-09T12-04-50-R1-S2.mrxs",2021-11-09,"TE",2021-11-01,"PTEN","5"
"23823",2020-05-28,2020-05-29,2020-07-21,2020-07-21,"ZL","No",,"HCI -20-23823-BR",1,"yes",,1,"Very large brain which accounted for domed head, large tumor underneath brain surrounding left frontal cranial nerve.. ... slight domed head and complete paralysis.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,1,,,,"B","PTEN","E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-11-09T12-31-07-R1-S4.mrxs",2021-11-09,"TE",2021-11-01,"PTEN","5"
"28204",2021-10-12,2021-10-14,2022-01-03,2021-01-03,"RE",,"No",,,,,0,"Red, Sunken Eyes,Head bulge. ... Red, sunken eyes, head bulge, soft skull, fat on heart, no obs. Tumor, possible blood clot on liver ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,"B","PERK","E:/CaseViewer Files/Riley Elmer CaseViewer Files/slide-2022-04-22T08-20-32-R1-S1.mrxs",2022-04-22,"RE",,"Perk","5"
"28204",2021-10-12,2021-10-14,2022-01-03,2021-01-03,"RE",,"No",,,,,0,"Red, Sunken Eyes,Head bulge. ... Red, sunken eyes, head bulge, soft skull, fat on heart, no obs. Tumor, possible blood clot on liver ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,"B","Ki67","E:/CaseViewer Files/Riley Elmer CaseViewer Files/slide-2022-04-22T08-43-18-R1-S2.mrxs",2022-04-22,"RE",,"Ki67","3"
"28207",2021-10-12,2021-10-14,2021-12-15,2021-12-16,"KC",,"No",,,,,1,"Tumor was on top of head, but did not go into the skull. The skull was intact and brain appeared normal. Lungs and Liver appeared normal ... Collected: Brain, Lungs, Liver, T1 ... Formalin Fixed: Brain, Lungs, Liver, T1",1,,1,1,,,,,,,"T1",,,,,,,,,,1,,,"T1","PERK","E:/CaseViewer Files/Riley Elmer CaseViewer Files/slide-2022-04-22T09-40-29-R1-S5.mrxs",2022-04-22,"RE",,"Perk","5"
"28780",2021-12-06,2022-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted, some hunching ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,"B","PERK","E:/Slides/Tori_7-29-22/_FailedSlides/slide-2022-07-29T11-21-03-R1-S1-20220729-112343186.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"28780",2021-12-06,2022-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted, some hunching ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T12-28-28-R2-S1.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"29163",2022-01-18,2022-01-20,2022-06-21,2022-06-21,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Optic Nerves ... Formalin Fixed: Brain, Optic Nerves",1,1,,,,,,,,,,,,,,,,,,,,1,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T13-07-01-R1-S3.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"28709",2021-12-01,2021-12-03,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T13-22-47-R1-S6.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"29163",2022-01-18,2022-01-20,2022-06-21,2022-06-21,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Optic Nerves ... Formalin Fixed: Brain, Optic Nerves",1,1,,,,,,,,,,,,,,,,,,,,1,,"ON","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T13-34-36-R1-S7.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"29164",2022-01-18,2022-01-20,2022-06-21,2022-06-21,"KC",,"No",,,,,0,"Sacked for end date. ... Brain was soft, all other organs appeared normal, no tumor noted ... Collected: Brain, Optic Nerves ... Formalin Fixed: Brain, Optic Nerves",1,1,,,,,,,,,,,,,,,,,,,1,,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T13-43-01-R1-S8.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"28708",2021-12-01,2022-12-03,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T13-53-35-R1-S9.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","3"
"28782",2021-12-06,2021-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,"B","PERK","E:/Slides/Tori_7-29-22/slide-2022-07-29T14-06-46-R1-S10.mrxs",2022-07-29,"TE",2022-07-27,"Perk TE","2"
"23525",2020-04-22,2020-04-23,2020-09-17,2020-09-17,"ZL","No",,,1,"yes",,1,"Tumor present on side of body weird fatty skin growth. Brain looked normal. ... Bloody cutaneous tumro growing on side. ... Collected: Tumor and brain, tumor tissue frozen, cell line started, and formalin fixed ... Formalin Fixed: Yes",1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
"22841",2020-02-17,2020-02-20,2020-05-20,2020-05-20,"ZL","No",,"HCI -20-22843-BR",1,"yes",,0,"Partially paralyzed. ... Mouse stopped moving. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"22844",2020-02-17,2020-02-20,2020-06-11,2020-06-11,"ZL","No",,"HCI -20-22844-BR",1,"yes",,0,"Diffiulty moving and walking, mishapen head. ... Mishapen head, could not move. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"22847",2020-02-17,2020-02-20,2020-06-15,2020-06-15,"ZL","No",,"HCI -20-22847-BR",1,"yes",,0,"Respiratory Issues, looked sick. ... Respiratory Issues, looked sick. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"22921",2020-03-03,2020-03-05,2020-06-17,2020-06-17,"ZL","No",,"HCI -20-22921-BR",1,"yes",,0,"Respiratory Issues and paralyzed no domed head observed. ... Respiratory Issues and paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"22922",2020-03-03,2020-03-05,2020-07-31,2020-07-31,"ZL","No",,,1,"yes",,0,"Brain and behavior was normal. ... Healthy. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"22923",2020-03-03,2020-03-05,2020-06-26,2020-06-15,"ZL","No",,"HCI -20-22923-BR",1,"yes",,1,"brain looked normal. ... paralysis + large tumor in/over eye. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
"22924",2020-03-03,2020-03-05,2020-07-31,2020-07-31,"ZL","No",,,1,"yes",,1,"Mouse behavior normal. Small tumor on left cranial nerve. ... Healthy. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,
"22926",2020-03-03,2020-03-05,2020-05-24,2020-05-24,"GP","No",,,1,"yes",,1,"Large tumor invading left eye/domed head. ... Collected: Brain, extracranial tumor ... Formalin Fixed: Yes",1,,,,,,,,,,,,,"1",,,,,,,1,,,,,,,,,,
"23021",2020-03-03,2020-03-05,2020-06-06,2020-06-06,"ZL","No",,"HCI -20-23021-BR",1,"yes",,1,"Uppon Necropsy massive tumor enveloping brain, face, and growing outside skull. ... Large domed head and disfigurement, difficulty moving back legs. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,"1",,,,1,1,,,,,,,,,,
"23269",2020-04-01,2020-04-05,2020-09-02,2020-09-02,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Experimental end date. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"23271",2020-04-01,2020-04-05,2020-07-21,2020-07-21,"ZL","No",,"HCI -20-23271-BR",1,"yes",,0,"Indentation on top of head between lobes was filled with liquid. ... Slightly disfigured face, swollen eyes (no tumor seen outside skull), and paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"23286",2020-04-03,2020-04-05,2020-07-13,2020-07-13,"ZL","No",,"HCI -20-23286-BR",1,"yes",,0,"Slightly enlarged cranial nerves but brain looked normal. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"23288",2020-04-03,2020-04-05,2020-06-15,2020-06-15,"ZL","No",,"HCI -20-23288-BR",1,"yes",,2,"Paralyzation and large growth coming out of head. ... Very large domed head, disfigurement, growth over eye and paralyzation of back legs.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"23289",2020-04-03,2020-04-05,2020-06-19,2020-06-19,"ZL","No",,"HCI -20-23289-BR",1,"yes",,0,"Animal was found paralyzed with inability to move any of its body from the front legs down.. ... Paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23290",2020-04-03,2020-04-05,2020-07-13,2020-07-13,"ZL","No",,"HCI -20-23290-BR",1,"yes",,0,"Slightly enlarged cranial nerves but brain looked normal. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"23292",2020-04-03,2020-04-05,2020-08-26,2020-08-26,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Mouse was completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23295",2020-04-03,2020-04-05,2020-07-27,2020-07-27,"ZL","No",,,1,"yes",,1,"Brain slightly smaller than would be expected but otherwise normal. ... 3-4 Tumors on head larger than 2 cm.. ... 2020-06-16 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"23296",2020-04-03,2020-04-05,2020-06-26,2020-06-15,"ZL","No",,"HCI -20-23296-BR",1,"yes",,0,"brain looked normal if a little weird shaped.. ... complete paralysis, and extreme hunched back. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23298",2020-04-03,2020-04-05,2020-07-08,2020-07-08,"ZL","No",,"HCI -20-23298-BR",1,"yes",,0,"Completely paralyzed, unable to void properly, brain looked normal.. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23300",2020-04-03,2020-04-05,2020-06-12,2020-06-12,"ZL","No",,"HCI -20-23300-BR",1,"yes",,0,"Diffiulty moving and walking. ... Mouse could not move hind legs or front of body, difficulty walking. ... No domed head was noted ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23301",2020-04-03,2020-04-05,2020-07-17,2020-07-01,"ZL","No",,"HCI -20-23301-BR",1,"yes",,0,"Brain and spinal cord looked normal. Cranial nerves on left posterior portion slightly enlarged.. ... Paralyzed and difficulty breathing.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"23399",2020-04-10,2020-04-11,2020-08-04,2020-08-04,"ZL","No",,,1,"no",,0,"No symptoms TVA-. ... Collected: Brain, spinal cord intact ... Formalin Fixed: Yes",1,,,,1,,,,,,,,,,,,,,,,,1,2,,,,,,,,
"23400",2020-04-10,2020-02-20,2020-06-01,2020-06-01,"ZL","No",,"HCI -20-23400-BR",1,"yes",,0,"Diffiulty moving and walking. ... Mouse had difficulty moving and breathing. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23401",2020-04-10,2020-04-11,2020-05-03,2020-05-03,"GP",,"No",,,,,0,"Broken leg; in pain/distress. ... Leg was stuck in grate of cage, and animal was hanging by leg.,Leg broken and unable to walk.,Distress/pain noted._Brain and all other organs appeared normal. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,
"23460",2020-04-18,2020-04-20,2020-09-09,2020-09-11,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Prolapsed Uterus. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,
"23461",2020-04-18,2020-04-20,2020-06-19,2020-06-19,"ZL","No",,"HCI -20-23461-BR",1,"yes",,0,"Animal was found paralyzed with inability to move any of its body from the front legs down.  Difficulty breathing. ... Paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23463",2020-04-18,2020-04-20,2020-06-29,2020-06-30,"ZL","No",,"HCI -20-23463-BR",1,"yes",,1,"Brain looked small with part of skull caved in under tumor. Extremely large tumor mass found surroundiong entire skull.. ... Mouse looked sick, blood coming out of ears and extrememly large tumor growth on skull.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,"1",,,,,,,1,,,,,,,,,,
"23464",2020-04-18,2020-04-20,2020-07-08,2020-07-08,"ZL","No",,"HCI -20-23464-BR",1,"yes",,1,"Paralyzed with small tumor growing on face. No apparent tumor on skull brain looked normal.. ... Paralyzed with small tumor growing on eye. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
"23465",2020-04-18,2020-04-20,2020-06-29,2020-06-30,"ZL","No",,"HCI -20-23465-BR",1,"yes",,1,"Brain looked small with part of skull caved in under tumor. Extremely large tumor mass found surroundiong entire skull.. ... Mouse looked sick, blood coming out of ears and extrememly large tumor growth on skull.. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"23466",2020-04-18,2020-04-20,2020-07-21,2020-07-21,"ZL","No",,"HCI -20-23466-BR",1,"yes",,0,"Brain looked gray and pale but otherwise normal.. ... Lack of grooming, difficulty breathing, looked weak and sickly... ... 6/4/2020 (noticed animal looked sickly) ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"23468",2020-05-19,2020-04-20,2020-08-26,2020-08-26,"ZL","No",,,1,"yes",,0,"Brain looked perfectly normal. ... Mouse was very sick difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"23469",2020-04-19,2020-04-20,2020-07-16,2020-07-16,"RH","No",,"HCI -20-23469-BR",1,"yes",,0,"Slightly enlarged cranial nerves but brain looked normal, mouse was paralyzed. ... paralyzed lower limbs. ... HCI-20-23469-SpCo. ... 7/15/2020, paralysis noted ... Collected: Brain, spinal cord ... Formalin Fixed: Yes",1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23470",2020-04-19,2020-04-20,2020-06-29,2020-06-30,"ZL","No",,"HCI -20-23470-BR",1,"yes",,1,"Was paralyzed, had tumor growing outside the skull (small), and large white mass found underneath brain.. ... Paralyzed + disfiguremnt from ttumors on face. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,"1",,,,,,1,1,,,,,,,,,,
"23522",2020-04-22,2020-04-23,2020-06-29,2020-06-30,"ZL","No",,"HCI -20-23522-BR",1,"yes",,0,"Completely paralyzed. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23523",2020-04-22,2020-04-23,2020-06-19,2020-06-19,"ZL","No",,"HCI -20-23523-BR",1,"yes",,0,"paralyzed. ... Paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23528",2020-04-22,2020-04-23,2020-08-11,2020-08-07,"ZL","No",,,1,"yes",,1,"small tumor ontop of skull, brain looked normal. ... difficulty breathing, domed head, sick. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"23783",2020-05-23,2020-05-24,2020-08-09,2020-08-10,"ZL","No",,,1,"yes",,0,"Brain was soft but most likely from being dead a little while, everything appeared normal. ... Completely paralyzed? Animal was found dead but had weakness in legs beforehand. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23784",2020-05-23,2020-05-24,2020-09-17,2020-09-17,"ZL","No",,,1,"yes",,0,"Brain looked normal no evidence of tumor on spine either. ... Mouse was paralyzed. ... Collected: brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23789",2020-05-23,2020-05-24,2020-08-13,2020-08-13,"ZL","No",,,1,"yes",,0,"brain looked normal. ... Paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"23790",2020-05-23,2020-05-24,2020-08-13,2020-08-13,"ZL","No",,,1,"yes",,1,"Large tumor growing on skull, brain appeared normaln if slightly smaller.. ... domed head + difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,
"23822",2020-05-28,2020-05-29,2020-08-11,2020-08-07,"ZL","No",,,1,"yes",,1,"slight domed head with liquid, small necrotic tumor on cranial nerve.. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes",1,,,,,,,,"1",,,,,,,,,,,,1,,,,,,,,,,
"23824",2020-05-28,2020-05-29,2020-07-16,2020-07-16,"RH","No",,"HCI -20-23824-BR",1,"yes",,1,"brain looks normal, head tumor is not attached to skin or brain. ... Large tumor on front right of head. ... HCI-20-23824-SpCo,HCI-20-23824-HeTu ... Collected: Brain, head tumor, spinal cord (not intact) ... Formalin Fixed: Yes",1,,,,1,,,,,,"1",,,,,,,,,,,,,,,,,,,,
